"","TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY","INCOME_MOD","HOME_VAL_MOD","BLUEBOOK_MOD","OLD_CLAIM_MOD","HSDropout","Bachelors","Masters","PhD","Panel_Truck","Pickup","Sports_Car","Van","SUV","Professional","Blue_Collar","Clerical","Doctor","Lawyer","Manager","Home_Maker","Student"
"987","0",0,0,49,0,12,60324.2653769841,0,211213,1,1,"z_High_School","z_Blue_Collar",14,1,11250,1,"Pickup",0,0,0,0,3,1,0,117.477055900394,3.49238010736165,73.7193186915328,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"988","0",0,0,44,3,17,49098,0,157404,1,1,"Bachelors","z_Blue_Collar",33,1,5900,1,"Pickup",0,0,0,0,2,13,0,107.455989101709,3.38918759376578,54.7473090316058,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"989","0",0,2,43,2,9,23382,0,175078,1,1,"z_High_School","Clerical",48,0,13930,3,"Minivan",0,0,0,0,0,11,0,77.9337828554642,3.42617562339522,81.3507319188174,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"990","0",0,0,61,0,10.3790913531998,56210,0,0,0,1,"Masters","Lawyer",70,0,17590,1,"Van",0,7076,3,0,3,15,0,113.938181178227,0,90.5873493312694,8.86460536807578,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"991","0",0,0,50,0,12,60927,0,219040,1,1,"Masters","",26,1,36320,1,"Panel_Truck",0,0,0,0,0,19,0,117.983870961016,3.50536616140255,126.539825775164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"992","0",0,0,66,2,10,60324.2653769841,0,249286,1,1,"Bachelors","Professional",46,0,15100,1,"Minivan",0,0,0,0,2,8.18339960238569,0,117.477055900394,3.55192007436681,84.4322519327044,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"993","0",0,0,37,0,9,29915,0,124567,0,0,"Masters","Home_Maker",48,1,38300,4,"Van",0,50724,1,0,0,1,0,86.7081539665934,3.30926165079196,129.674515731604,10.834174164694,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"994","0",0,0,36,0,0,0,0,127935,0,1,"z_High_School","Student",86,1,13420,10,"Minivan",0,0,0,0,0,10,0,0,3.31827913376826,79.9638893985767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"995","0",0,0,38,0,10,21147,0,135174,1,1,"z_High_School","z_Blue_Collar",35,1,7410,4,"Pickup",0,0,0,0,0,6,0,74.6161291348008,3.33696078415379,60.811566911441,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"996","0",0,0,53,0,13,186706,0,476703,1,0,"Masters","Lawyer",43,0,6800,1,"z_SUV",0,0,0,1,0,13,0,191.607071377244,3.79473352622144,58.4502817243377,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"997","0",0,0,35,0,10,106581,0,0,0,0,"Bachelors","z_Blue_Collar",39,1,30080,1,"Minivan",0,9185,1,0,0,12,0,150.309125949157,0,116.007503422068,9.12543586488574,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"998","0",0,0,39,0,11,59995,0,0,0,1,"z_High_School","Clerical",38,0,9680,10,"Pickup",0,0,0,0,0,6,0,117.19897676193,0,68.784176111397,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"999","0",0,0,48,0,11,40245,0,0,0,0,"<High_School","z_Blue_Collar",20,0,19060,11,"z_SUV",0,32687,1,0,3,7,0,98.5916798621698,0,94.0019050630638,10.3947633170574,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1000","0",0,0,24,2,10,60324.2653769841,1,153217.671428571,0,0,"z_High_School","Student",37,0,8230,13,"Sports_Car",0,1395,1,0,6,7,0,117.477055900394,3.37988172944909,63.8262492752161,7.24136628332232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1001","0",0,0,34,1,11,4273,0,0,1,0,"<High_School","Student",20,0,5330,6,"z_SUV",0,2596,2,0,0,4,0,37.3342423739905,0,52.2421742449231,7.86211221166275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1002","0",0,3,62,3,19,85081,1,0,0,0,"Masters","Lawyer",19,0,26420,17,"Sports_Car",0,9810,4,0,7,18,0,136.338185459767,0,109.272537159808,9.19125948416339,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1003","0",0,0,47,0,7,28626,0,0,0,0,"z_High_School","Clerical",57,0,13680,6,"z_SUV",0,0,0,0,4,1,0,85.0701833410564,0,80.6743901149853,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"1004","0",0,3,39,3,11,76791,0,215433,1,0,"Masters","Professional",24,0,33050,13,"z_SUV",0,10265,1,0,2,20,0,130.41855076273,3.49943432499034,121.154080208256,9.23659274312025,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"1005","0",0,0,38,0,7,33237,0,139952,1,0,"z_High_School","Clerical",21,0,15450,1,"z_SUV",0,2588,1,0,7,1,0,90.75326256405,3.34880507486808,85.3288772014345,7.85902697975154,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"1006","0",0,0,55,0,16,138281,0,375117,1,1,"PhD","",46,1,24770,4,"Panel_Truck",0,0,0,0,2,13,0,168.248099611668,3.70309631706088,106.071787861774,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1007","0",0,0,51,0,15,51734,0,233529,1,1,"Bachelors","Professional",45,0,11770,4,"Pickup",0,0,0,0,0,14,0,109.917042240795,3.52834272474661,75.2710456784867,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"1008","0",0,0,46,0,12,100253,0,153217.671428571,1,1,"Bachelors","Professional",5,1,6100,1,"Pickup",0,5756,2,0,6,11,0,146.377782754598,3.37988172944909,55.5951688961539,8.65817178467581,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"1009","0",0,0,47,1,12,44452,0,221536,1,0,"z_High_School","z_Blue_Collar",51,1,13110,10,"z_SUV",0,0,0,0,0,6,0,102.92880611319,3.50941978050751,79.10698650846,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1010","0",0,0,42,0,9,30588,0,158401,1,0,"Bachelors","Manager",23,0,13470,1,"z_SUV",0,0,0,0,3,7,0,87.5474736692416,3.39137104367025,80.1010965862079,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"1011","0",0,0,32,2,0,0,1,0,0,0,"z_High_School","Home_Maker",28,0,15300,1,"Minivan",0,0,0,0,0,8,0,0,0,84.9459640690873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1012","0",0,0,51,0,14,90800,0,282708,0,0,"PhD","Doctor",54,0,40610,6,"z_SUV",0,0,0,0,2,17,0,140.233305923166,3.59779559744791,133.2231837494,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"1013","0",0,0,39,0,13,25150,0,128293,1,1,"PhD","Lawyer",54,0,14120,9,"Minivan",0,0,0,0,1,14,0,80.4327559077795,3.31922506965181,81.8603873238408,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"1014","0",0,0,46,0,6,57625,0,153217.671428571,1,1,"z_High_School","Manager",16,0,14940,6,"Minivan",0,0,0,0,0,8,0,115.171370898393,3.37988172944909,84.0186357542543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1015","0",0,0,50,0,7,18357,0,133243,1,0,"PhD","Doctor",25,0,22670,1,"Minivan",0,0,0,0,0,12,0,70.1820645166541,3.33206702749454,101.827047336408,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"1016","0",0,0,46,0,12,11363,0,104389,1,0,"<High_School","Clerical",26,0,7240,10,"z_SUV",0,26181,1,1,2,5,0,57.0201652878753,3.25014534753233,60.1643846277023,10.17282743074,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"1017","0",0,0,47,0,13,102051,0,289648,1,1,"Masters","Lawyer",30,0,21770,10,"Van",0,0,0,1,0,13,0,147.508781535914,3.60670643310741,99.9430815158475,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"1018","0",0,0,62,0,12,33713,0,171810,1,0,"Bachelors","z_Blue_Collar",26,1,7700,6,"Sports_Car",0,2791,3,0,1,15,0,91.3137701928065,3.41959710436524,61.8973739806712,7.93451346388226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1019","0",0,0,29,1,11,87862,0,226766,1,0,"Bachelors","Professional",19,0,5470,6,"z_SUV",0,30300,1,1,4,9,0,138.250232310766,3.51778222255276,52.8703465925057,10.3189359942532,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"1020","0",0,0,51,0,14,74576,0,222274,1,1,"Bachelors","Manager",32,0,14610,11,"Minivan",0,0,0,0,3,14,0,128.776140257138,3.51061047084618,83.1579451997918,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1021","0",0,0,48,0,11,77833,0,0,0,1,"Masters","",5,1,27780,10,"Panel_Truck",0,0,0,0,1,16,0,131.181898704517,0,111.830576382033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1022","0",0,0,45,0,11,93480,0,0,0,0,"z_High_School","z_Blue_Collar",13,1,15350,1,"Minivan",0,0,0,0,0,8.18339960238569,0,142.010742690063,0,85.0738256968749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1023","0",0,0,50,0,15,53924,0,203155,1,1,"z_High_School","z_Blue_Collar",37,1,25320,1,"Panel_Truck",0,5546,2,0,6,1,0,111.908132738946,3.4785512525695,107.15113269243,8.62101252005523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1024","0",0,0,48,0,11,67275,0,0,0,1,"Bachelors","z_Blue_Collar",40,1,13030,1,"Minivan",0,0,0,0,3,11,0,123.15744056183,0,78.8840819587032,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1025","0",0,0,25,1,8,66390,1,0,0,0,"Bachelors","z_Blue_Collar",41,1,22740,9,"z_SUV",0,7019,2,0,1,10,0,122.45328930877,0,101.971874363614,8.85651849701986,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1026","0",0,0,27,3,13,35851,0,147018,1,0,"z_High_School","z_Blue_Collar",47,1,4200,1,"Sports_Car",0,0,0,0,4,1,0,93.7775865655567,3.36567201802988,46.8077669568045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1027","0",0,0,35,0,10,64530,0,0,0,0,"Masters","Lawyer",50,0,5000,1,"Sports_Car",0,5202,1,0,0,13,0,120.955828621347,0,50.7253639801162,8.5569906612903,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1028","0",0,0,45,1,13,71512,0,224539,1,0,"Bachelors","Professional",26,0,30270,1,"Minivan",0,0,0,0,0,8.18339960238569,0,126.457931652323,3.51424278594273,116.344732673279,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"1029","0",0,0,38,0,15,60324.2653769841,0,166861,1,0,"<High_School","z_Blue_Collar",5,0,6940,8,"Sports_Car",0,0,0,0,3,8,0,117.477055900394,3.40941756197681,59.0019976415498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1030","0",0,0,39,2,12,75701,1,0,0,1,"Masters","Lawyer",18,0,1500,6,"Minivan",0,0,0,0,0,14,0,129.61372734497,0,29.119108217154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1031","0",0,0,30,2,10.3790913531998,23022,1,0,0,1,"<High_School","Clerical",44,0,4500,7,"Minivan",0,0,0,0,2,1,0,77.4119380638117,0,48.3204498563687,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1032","0",0,1,40,1,14,76634,0,241975,1,1,"z_High_School","z_Blue_Collar",32,1,6040,8,"Pickup",0,0,0,0,0,1,0,130.303027747215,3.54115218008204,55.3424050600067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1033","0",0,0,45,2,10,22683,1,0,0,0,"Bachelors","Clerical",5,0,16510,1,"Minivan",0,0,0,0,1,10,0,76.9162873742254,0,87.9794820277965,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1034","0",0,0,57,0,12,129402,0,365111,1,0,"PhD","Manager",9,1,23950,6,"Pickup",0,12714,2,1,0,9,0,163.482190468969,3.69289824859226,104.438311958056,9.45053767785622,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"1035","0",0,2,64,3,10.3790913531998,83585,0,252164,1,0,"PhD","Manager",39,0,14040,4,"z_SUV",0,925,1,0,4,16,0,135.294946160896,3.55608124518826,81.646248917606,6.83087423464618,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"1036","0",0,0,31,1,13,90693,0,257011,1,0,"Bachelors","z_Blue_Collar",59,1,4600,7,"z_SUV",0,0,0,0,1,8.18339960238569,0,140.161727495809,3.56299386507909,48.8125347507088,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1037","0",0,0,51,0,11,126442,0,0,0,1,"Masters","",41,1,7820,7,"Pickup",0,0,0,0,0,11,0,161.852330607037,0,62.3402174998051,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1038","0",0,0,60,0,15,15261,0,130773,1,1,"<High_School","Clerical",56,1,9030,1,"Pickup",0,0,0,0,0,1,0,64.7875319004479,3.32571358801052,66.6150031697623,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1039","0",0,0,47,0,13,108225,0,330943,1,1,"PhD","Doctor",55,0,21610,1,"Van",0,0,0,0,3,10,0,151.308682042202,3.65607272838152,99.6037862294497,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"1040","0",0,0,40,0,8,118527,0,323324,0,1,"Masters","",48,1,22750,6,"Panel_Truck",0,0,0,0,0,13,0,157.384836615335,3.64739728243919,101.992544312658,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1041","0",0,0,42,0,8,5824,0,86232,1,0,"<High_School","Home_Maker",37,0,9700,10,"z_SUV",0,0,0,0,1,6,0,42.6914446816504,3.1874118493016,68.8496551763726,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1042","0",0,1,42,2,14,251883,1,603984,0,0,"PhD","Doctor",31,0,5700,3,"z_SUV",0,33808,1,1,4,8.18339960238569,0,218.131861303356,3.88744801326741,53.8838115343535,10.4284823182163,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"1043","0",0,0,30,2,0,0,0,0,1,0,"<High_School","Student",21,0,5430,3,"z_SUV",0,0,0,1,0,5,0,0,0,52.6917619903635,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1044","0",0,0,45,3,14,14554,0,0,1,0,"z_High_School","Student",31,0,16580,4,"z_SUV",0,0,0,0,0,8,0,63.4704191673156,0,88.1512482817612,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1045","0",0,0,30,1,0,0,1,76283,0,0,"Bachelors","Home_Maker",35,0,4500,6,"Sports_Car",0,35477,4,1,1,1,0,0,3.14780363071573,48.3204498563687,10.4766680650489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1046","0",0,0,39,0,10.3790913531998,26199,0,88066,1,0,"z_High_School","z_Blue_Collar",51,1,14440,1,"Minivan",0,0,0,0,0,8,0,81.8685844995923,3.19426132801404,82.7104675968618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1047","0",0,0,46,0,14,112213,0,0,0,1,"Masters","",5,1,33610,3,"Panel_Truck",0,10788,3,0,4,15,0,153.698169089833,0,122.096154073559,9.28628237555134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1048","0",0,0,47,0,9,62216,0,242564,1,1,"z_High_School","Professional",42,1,24480,3,"Panel_Truck",0,3884,2,0,3,1,0,119.058279747472,3.54203042445853,105.497474114274,8.26487826280175,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"1049","0",0,0,35,0,0,0,0,0,1,1,"Bachelors","Student",30,1,5000,1,"Pickup",0,0,0,0,3,10,0,0,0,50.7253639801162,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1050","0",0,0,59,0,10,60324.2653769841,0,412573,1,1,"Masters","",38,1,23100,4,"Panel_Truck",0,7095,3,0,4,15,0,117.477055900394,3.73922055053063,102.712931088734,8.86728652398942,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1051","0",0,0,56,0,15,25632,0,0,0,0,"Bachelors","Home_Maker",32,0,7320,3,"z_SUV",0,8498,2,0,4,8,0,81.0966323820006,0,60.4699498414437,9.04770378849863,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1052","0",0,0,51,0,7,47204,0,0,0,1,"Masters","",47,1,17750,1,"Van",0,8303,2,0,0,15,0,105.641077240123,0,90.9662816423647,9.02449260540567,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1053","0",0,0,43,2,0,0,0,0,1,0,"z_High_School","Student",61,1,5800,4,"Minivan",0,6935,4,0,5,1,0,0,0,54.3175665376285,8.84448051846038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1054","0",0,0,57,0,0,0,0,114890,1,1,"Bachelors","Home_Maker",43,0,7200,6,"Pickup",0,0,0,0,0,17,0,0,3.28207716391896,60.0109194565892,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1055","0",0,0,25,3,15,75385,0,254055,1,1,"Bachelors","z_Blue_Collar",19,1,17750,1,"Van",0,4640,3,0,4,8,0,129.379175348921,3.55879220099388,90.9662816423647,8.44268513924118,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1056","0",0,0,49,0,10,73251,0,0,0,1,"z_High_School","z_Blue_Collar",48,1,15480,1,"Minivan",0,0,0,0,1,8,0,127.780408026086,0,85.4052190421765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1057","0",0,0,45,2,15,20653,0,140294,1,0,"<High_School","Clerical",24,0,20380,6,"z_SUV",0,572,3,0,0,6,0,73.8563263450504,3.34963887315056,96.9489537925425,6.35088571671474,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"1058","0",0,0,59,0,11,25833,0,0,0,1,"Bachelors","Professional",13,0,9980,1,"Minivan",0,0,0,0,0,11,0,81.3713848810273,0,69.7588286451967,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"1059","0",0,1,39,2,11,41869,0,165820,1,0,"z_High_School","z_Blue_Collar",6,1,12550,1,"z_SUV",0,32747,4,0,0,8,0,100.295048043246,3.40724187755117,77.5308878950232,10.3965971704963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1060","0",0,0,34,2,9,33538,1,0,0,1,"<High_School","z_Blue_Collar",29,0,8250,4,"Minivan",0,38845,2,1,2,1,0,91.1082260059136,0,63.8977065159723,10.5673603903921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1061","0",0,0,45,0,8,35316,0,194782,1,0,"<High_School","z_Blue_Collar",19,0,11280,4,"z_SUV",0,0,0,0,1,7,0,93.1690491007419,3.46364983560901,73.8098792666485,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1062","0",0,1,36,2,12,82780,0,153217.671428571,1,1,"z_High_School","z_Blue_Collar",24,1,1500,6,"Minivan",0,5999,2,1,6,5,0,134.729192782218,3.37988172944909,29.119108217154,8.69951474821019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1063","0",0,0,39,2,10,30618,0,157285,1,1,"z_High_School","z_Blue_Collar",44,1,21320,3,"Van",0,9469,2,0,0,1,0,87.5846426778253,3.38892615231555,98.9853446053441,9.15588418618012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1064","0",0,1,40,3,15,60324.2653769841,1,0,0,0,"Bachelors","Professional",25,0,17380,9,"Minivan",0,4699,1,0,6,10,0,117.477055900394,0,90.0871701546977,8.45531778769815,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"1065","0",0,0,31,3,10,106985,1,0,0,0,"Masters","Manager",8,0,23970,6,"Pickup",0,0,0,0,0,13,0,150.55556458196,0,104.478508393192,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"1066","0",0,0,45,2,0,0,0,61061,1,0,"Bachelors","Home_Maker",5,1,35630,4,"Panel_Truck",0,0,0,0,0,10,0,0,3.07714470023782,125.425861904024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1067","0",0,0,58,0,10.3790913531998,229207,0,588059,1,1,"PhD","Manager",46,1,30220,6,"Panel_Truck",0,11827,1,0,4,3,0,209.400961117875,3.87686726400229,116.256099012642,9.37822488097237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"1068","0",0,0,51,0,14,48680,0,193602,1,1,"z_High_School","z_Blue_Collar",44,1,24510,10,"Minivan",0,8007,1,0,0,1,0,107.058904881335,3.46150372757966,105.557055343703,8.98819632099506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1069","0",0,0,54,0,12,96728,0,278985,1,0,"Masters","Lawyer",14,0,17410,6,"Minivan",0,0,0,0,0,19,0,144.126588234917,3.59293406205655,90.1588230024104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1070","0",0,0,47,0,16,33717,0,145021,1,1,"z_High_School","Clerical",45,1,4870,13,"Pickup",0,0,0,1,0,1,0,91.3184612654031,3.3609801795164,50.1130517738702,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1071","0",0,0,50,0,0,0,0,0,0,0,"z_High_School","Student",47,0,6520,1,"z_SUV",0,0,0,1,2,1,0,0,0,57.3281783107571,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1072","0",0,0,52,0,14,60324.2653769841,0,153217.671428571,1,0,"Bachelors","Professional",18,0,12720,1,"z_SUV",0,0,0,0,0,12,0,117.477055900394,3.37988172944909,78.0132836822516,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"1073","0",0,0,45,0,13,8234,0,0,1,1,"<High_School","Student",12,1,11270,7,"Pickup",0,0,0,0,0,8.18339960238569,0,49.5974677305892,0,73.7797068485947,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1074","0",0,2,43,2,12,62638,1,0,0,0,"Bachelors","Professional",36,1,23140,6,"Pickup",0,7148,2,0,4,11,0,119.407279319506,0,102.794885346507,8.87472776576685,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"1075","0",0,1,36,4,0,0,1,84199,0,0,"z_High_School","Home_Maker",18,0,5480,4,"Sports_Car",0,0,0,0,0,1,0,0,3.17966456656087,52.9148826668114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1076","0",0,0,44,2,13,38544,0,186304,1,0,"z_High_School","z_Blue_Collar",25,0,17120,10,"z_SUV",0,0,0,0,0,8.18339960238569,0,96.7652196770958,3.44796352022641,89.4633658620775,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1077","0",0,0,55,0,16,71012,0,0,0,0,"Masters","Home_Maker",43,0,18540,16,"Sports_Car",0,0,0,0,1,11,0,126.074323169461,0,92.8108148036297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1078","0",0,0,35,2,7,25273,0,131584,1,0,"z_High_School","Clerical",19,0,6740,4,"Sports_Car",0,0,0,0,0,1,0,80.602849101548,3.32781147232432,58.2119586665695,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1079","0",0,0,43,0,12,46915,0,0,0,1,"z_High_School","Clerical",52,0,11310,1,"Pickup",0,0,0,1,1,1,0,105.360536898494,0,73.9003101150268,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1080","0",0,0,59,0,12,71690,0,228322,1,1,"Masters","Manager",29,0,22490,6,"Van",0,0,0,0,0,22,0,126.594129070582,3.52023674205984,101.453524480043,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1081","0",0,0,49,0,6,11069,0,0,0,0,"<High_School","Student",60,0,19520,4,"z_SUV",0,5954,3,0,5,3,0,56.3766066435967,0,95.0410430536135,8.6919864817894,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1082","0",0,0,43,3,0,0,0,0,1,1,"z_High_School","Student",12,1,14740,1,"Minivan",0,6840,3,0,6,1,0,0,0,83.498243558471,8.830689198761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1083","0",0,0,45,4,15,85727,0,256089,1,0,"Masters","Manager",47,0,17010,6,"z_SUV",0,0,0,0,0,14,0,136.785458980563,3.56168800989314,89.1979120646244,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"1084","0",0,0,46,0,13,57323,0,0,0,0,"Bachelors","Professional",17,0,11830,1,"z_SUV",0,5970,3,0,0,6,0,114.909627952519,0,75.4476934495672,8.69466969654699,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"1085","0",0,1,37,2,14,11607,0,132755,1,0,"<High_School","Clerical",11,0,6360,1,"Sports_Car",0,4367,2,0,0,1,0,57.5471411257486,3.33082020517592,56.675287296304,8.38206051742474,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1086","0",0,0,33,1,12,119869,1,0,0,0,"<High_School","z_Blue_Collar",48,1,23410,1,"Pickup",0,26363,1,1,5,1,0,158.153963416254,0,103.346090369886,10.1797547221726,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1087","0",0,0,48,0,9,47614,0,0,0,0,"z_High_School","Home_Maker",36,0,24610,6,"Pickup",0,0,0,0,0,9,0,106.037409920935,0,105.755376062064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1088","0",0,0,53,0,8,86541,0,281982,1,1,"Masters","Manager",17,1,6800,1,"Pickup",0,0,0,1,1,9,0,137.346338690988,3.59685210926418,58.4502817243377,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"1089","0",0,0,67,0,5,52955,0,208565,0,0,"PhD","Doctor",28,0,16990,6,"z_SUV",0,7675,2,0,2,19,0,111.032909204992,3.48788876324995,89.1495484253576,8.94585385712759,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"1090","0",0,0,50,0,14,7751,0,140665,1,0,"Masters","Home_Maker",22,0,8930,1,"Minivan",0,0,0,0,2,17,0,48.3161031836082,3.35054131216981,66.273899146879,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1091","0",0,0,56,0,7,1336,0,108929,0,1,"Masters","Manager",28,0,17350,1,"Van",0,0,0,0,0,12,0,22.5670190947152,3.26428927935589,90.0154506115634,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
