"","TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY","HSDropout","Bachelors","Masters","PhD","Panel_Truck","Pickup","Sports_Car","Van","SUV","Professional","Blue_Collar","Clerical","Doctor","Lawyer","Manager","Home_Maker","Student","INCOME_MOD","HOME_VAL_MOD","BLUEBOOK_MOD","OLD_CLAIM_MOD"
"3970","0",0,2,41,3,13,96830,0,273341,1,1,"Bachelors","Manager",32,0,11980,1,"Minivan",0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,161.734399284449,3.5854517908147,75.887211201794,0
"3971","0",0,1,36,2,10.4992863630466,48680,1,198173,0,1,"Bachelors","Clerical",10,1,9970,1,"Pickup",0,0,0,1,1,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,119.260411169951,3.46975281963702,69.726596672609,0
"3972","0",0,0,50,0,0,0,0,154867.289723269,0,0,"Bachelors","Home_Maker",37,0,6500,1,"Sports_Car",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38357563682182,57.2470428120587,0
"3973","0",0,0,42,3,19,61898.0946086055,0,113033,1,1,"<High_School","Clerical",25,0,5960,6,"Pickup",0,3967,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,132.651765725913,3.2766264744542,55.0032720558467,8.28601746840476
"3974","1",3452,0,58,0,10,157619,0,397530,1,0,"PhD","",13,1,38240,9,"Van",0,0,0,0,0,8.32832309502026,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,200.696868206672,3.72508108565818,129.580826106415,0
"3975","0",0,0,31,0,8,190945,0,462430,0,1,"Bachelors","z_Blue_Collar",45,1,23690,1,"Panel_Truck",0,0,0,0,0,8.32832309502026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.495437519155,3.78298563449415,103.914102980123,0
"3976","0",0,0,44,0,0,0,0,0,0,1,"Bachelors","Student",66,1,1500,3,"Minivan",0,4042,3,0,9,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.119108217154,8.30474226964077
"3977","0",0,2,42,2,12,108916,0,331946,1,0,"Masters","Lawyer",13,0,5700,6,"z_SUV",0,27861,2,0,5,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,170.385100860379,3.65720141265491,53.8838115343535,10.2350190322662
"3978","0",0,0,46,0,14,33899,0,158521,1,1,"z_High_School","Clerical",31,0,9490,10,"Pickup",0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,101.595106734537,3.39163301340913,68.1584528883692,0
"3979","0",0,1,45,3,10.4992863630466,66631,1,189498,0,0,"Masters","Lawyer",27,0,13910,4,"Pickup",0,7141,2,0,0,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,137.053021563645,3.45394702540711,81.2968665789718,8.87374812815439
"3980","0",0,0,36,0,13,48494,0,232930,0,0,"Masters","Professional",67,0,9950,11,"Sports_Car",0,5951,2,0,1,16,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,119.058330295081,3.52741854247892,69.6620804104219,8.69148257651293
"3981","0",0,1,45,2,8,62615,0,226510,1,1,"Bachelors","z_Blue_Collar",49,1,30610,10,"Minivan",0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.330198142768,3.51737694608645,116.945359948053,0
"3982","0",0,0,50,0,8,91494,0,282486,1,0,"Masters","Professional",41,0,27370,1,"Pickup",0,0,0,0,2,8.32832309502026,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,157.723689771266,3.59750732395661,111.066652240599,0
"3983","0",0,1,44,1,11,20526,0,129198,1,0,"z_High_School","Clerical",12,0,16180,4,"z_SUV",0,7673,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,81.3487372257957,3.32160580371969,87.1643902548187,8.9455932708069
"3984","0",0,0,48,0,8,118987,0,296135,1,0,"PhD","Home_Maker",55,0,21280,6,"Minivan",0,0,0,0,3,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,177.192887381693,3.61486392257935,98.8996873087952,0
"3985","0",0,0,46,0,7,26667,0,144726,0,0,"z_High_School","Clerical",36,1,27020,6,"Van",0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,91.3495796549487,3.36028218142291,110.409627306926,0
"3986","1",4256,0,46,0,10.4992863630466,100790,0,0,0,0,"Masters","Manager",34,0,21010,1,"Sports_Car",0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,164.631876444278,0,98.3192167567025,0
"3987","0",0,0,41,1,13,7029,0,112990,1,0,"Bachelors","Home_Maker",48,0,12880,4,"Pickup",0,6444,1,0,0,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50.602717436949,3.27649931036013,78.4641388789553,8.77105991537329
"3988","0",0,0,49,0,12,92317,0,248232,1,1,"Masters","",24,1,6720,10,"Pickup",0,2566,3,0,0,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,158.350626340813,3.55038534440451,58.1322636924368,7.85049318087114
"3989","0",0,0,49,0,0,61898.0946086055,0,0,1,1,"z_High_School","Student",28,0,8870,6,"Minivan",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132.651765725913,0,66.0682477591728,0
"3990","0",0,0,60,0,11,4103,0,103570,1,0,"<High_School","Home_Maker",51,0,16180,4,"Minivan",0,0,0,0,0,8.32832309502026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.8661202141634,3.24753518873293,87.1643902548187,0
"3991","0",0,0,51,0,6,1022,0,118028,1,1,"Masters","Manager",42,1,28350,7,"Panel_Truck",0,7570,2,0,0,8.32832309502026,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.5370763097287,3.29111058179168,112.88258915558,8.93208043810331
"3992","0",0,0,43,0,12,89290,0,170818,1,0,"Masters","",34,1,38810,4,"Van",0,0,0,0,0,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,156.029116939386,3.41757796222013,130.467703898723,0
"3993","0",0,0,62,0,13,29453,0,135076,1,1,"Bachelors","Professional",26,0,15190,10,"z_SUV",0,3107,3,0,0,17,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,95.4606495331165,3.3367139384353,84.6638734084061,8.04173471148754
"3994","1",8767,0,55,0,15,3113,0,154867.289723269,1,1,"<High_School","Student",25,0,11550,1,"Pickup",0,5660,2,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,35.2759201168723,3.38357563682182,74.6191495054814,8.64135583403666
"3995","0",0,0,39,1,13,96707,0,313359,1,0,"Bachelors","z_Blue_Collar",28,1,30410,1,"Pickup",0,0,0,0,0,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,161.643354510926,3.63576916114464,116.592487934063,0
"3996","0",0,0,32,4,0,0,0,70053,1,0,"<High_School","Home_Maker",16,0,24100,1,"Sports_Car",0,4980,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1205671136363,104.739345715182,8.51338595307328
"3997","1",966,0,48,0,10,111405,0,326745,0,0,"Bachelors","Professional",12,1,29540,4,"Van",0,3848,1,0,9,11,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,172.099169500459,3.65131509818181,115.042745161249,8.25556865328375
"3998","1",4666,0,38,1,10,38819,1,128779,0,0,"Bachelors","Professional",49,0,5680,6,"z_SUV",0,0,0,1,7,8,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,107.881417494936,3.32050543121759,53.796569538007,0
"3999","0",0,0,41,0,11,31538,0,0,0,0,"z_High_School","Student",39,0,6730,1,"Sports_Car",0,0,0,0,1,8.32832309502026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98.3973784569581,0,58.1721271362672,0
"4000","0",0,0,41,0,0,0,0,0,0,0,"<High_School","Student",43,0,15660,4,"Minivan",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85.8616045807316,0
"4001","0",0,0,45,0,11,54795,0,0,0,1,"Masters","Lawyer",19,0,5060,10,"Minivan",0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,125.678859963301,0,51.0050747365232,0
"4002","1",1402,0,67,0,0,0,0,0,1,0,"z_High_School","Student",33,0,8200,7,"Sports_Car",0,6934,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63.7188876934748,8.84433633274893
"4003","0",0,0,55,0,15,67569,0,226686,1,1,"Bachelors","Professional",41,0,13760,1,"Minivan",0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,137.904404982229,3.51765561781098,80.8915389764793,0
"4004","0",0,0,51,0,12,242362,0,0,0,0,"PhD","",40,1,61050,4,"Panel_Truck",0,0,0,0,2,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,242.838636529243,0,160.768549361559,0
"4005","0",0,0,36,0,7,76837,0,250653,0,0,"Bachelors","z_Blue_Collar",67,1,13000,1,"Sports_Car",0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.984816140439,3.55390190740199,78.8003026348731,0
"4006","1",926,2,39,2,15,56819,0,188860,1,0,"Bachelors","z_Blue_Collar",34,1,14660,6,"z_SUV",0,0,0,1,1,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,127.714632664472,3.45275909960838,83.2890215757025,0
"4007","1",4070,0,43,0,10.4992863630466,40612,0,0,0,1,"Masters","",35,1,18130,1,"Van",0,4263,2,0,3,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,110.061110189507,0,91.858931135255,8.35796296584568
"4008","0",0,0,53,0,14,61898.0946086055,0,238741,1,0,"Masters","",22,1,21370,10,"Pickup",0,0,0,0,5,21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,132.651765725913,3.5362955529175,99.0922945052161,0
"4009","1",3590,0,35,1,8,84794,1,0,0,0,"z_High_School","Professional",19,1,26860,1,"Pickup",0,4575,3,0,7,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,152.498562321036,0,110.107745364489,8.42858053305963
"4010","0",0,0,34,1,12,42192,0,152848,1,1,"z_High_School","z_Blue_Collar",35,1,25820,11,"Panel_Truck",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.937844508984,3.37904904655395,108.121441128158,0
"4011","0",0,0,55,0,8,61898.0946086055,0,219960,0,1,"Bachelors","Clerical",36,1,11870,1,"Pickup",0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,132.651765725913,3.50686508790308,75.5651904817134,0
"4012","0",0,0,39,1,0,0,1,0,0,0,"Bachelors","Student",31,1,5400,11,"z_SUV",0,11063,1,1,2,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,52.55735771913,9.31145187334459
"4013","0",0,0,35,1,14,22500,0,108085,1,0,"z_High_School","Clerical",48,0,12360,6,"z_SUV",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,84.7260296756351,3.26170045003186,76.9875528121516,0
"4014","0",0,0,46,0,11,23921,0,156557,1,0,"z_High_School","Clerical",24,0,12180,10,"z_SUV",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,87.0561072625306,3.38732286773181,76.4686459169035,0
"4015","0",0,0,42,0,12,55507,0,163671,1,0,"<High_School","z_Blue_Collar",11,0,7050,6,"z_SUV",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,126.399703645465,3.40271140756316,59.4312935429806,0
"4016","0",0,0,50,0,12,49242,0,191938,1,0,"z_High_School","Clerical",40,1,33690,1,"Panel_Truck",0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,119.868399864729,3.45845730343941,122.230043427288,0
"4017","0",0,1,44,3,15,55996,0,220628,1,0,"z_High_School","z_Blue_Collar",33,1,22280,1,"z_SUV",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,126.891798575543,3.50794991499202,101.01570541925,0
"4018","0",0,0,54,0,15,144348,0,154867.289723269,1,1,"Masters","",16,1,27460,1,"Panel_Truck",0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.027404700852,3.38357563682182,111.234868483859,0
"4019","0",0,0,34,1,9,26128,0,140038,1,1,"<High_School","z_Blue_Collar",22,1,29050,6,"Panel_Truck",0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.5269799379615,3.3490149155009,114.159056042549,0
"4020","0",0,0,55,0,11,5744,0,0,0,1,"z_High_School","Student",5,0,12330,6,"Minivan",0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.2734620108234,0,76.9013525535041,0
"4021","0",0,0,53,0,12,61898.0946086055,0,162241,1,0,"Bachelors","Home_Maker",33,0,11460,10,"z_SUV",0,0,0,0,4,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,132.651765725913,3.39966702374483,74.3505368541223,0
"4022","0",0,0,44,2,13,19507,0,165870,1,1,"<High_School","Clerical",25,0,19080,14,"Van",0,7458,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,79.5342855873033,3.40734665732079,94.0473642761853,8.91717663595516
"4023","0",0,0,47,0,13,157146,0,0,0,0,"PhD","Doctor",34,0,21910,7,"z_SUV",0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,200.429838073849,0,100.238863970073,0
"4024","0",0,0,48,0,10,3813,0,89708,0,0,"Bachelors","Home_Maker",16,0,20310,4,"z_SUV",0,28280,2,1,0,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38.5923473261738,3.20028591254622,96.7953010041602,10.2499454800643
"4025","0",0,1,38,2,15,10678,0,143199,1,1,"<High_School","Clerical",32,0,6370,22,"Pickup",0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,60.9005245070279,3.35664860134519,56.7163505748003,0
"4026","0",0,0,51,0,14,65711,0,0,0,1,"Bachelors","Manager",10,1,28350,4,"Panel_Truck",0,9591,2,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,136.211466224853,0,112.88258915558,9.16868469670735
"4027","0",0,0,48,0,7,85342,0,263337,0,1,"Masters","Professional",46,0,19520,3,"Minivan",0,0,0,0,0,8.32832309502026,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,152.934380307712,3.57184177347065,95.0410430536135,0
"4028","0",0,0,49,0,11,96145,0,0,0,0,"PhD","Doctor",34,0,17530,1,"Pickup",0,0,0,1,3,9,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,161.22653846201,0,90.4447709632822,0
"4029","1",3166,0,49,0,8,3044,0,0,0,0,"z_High_School","Student",65,0,6700,10,"z_SUV",0,0,0,0,4,8.32832309502026,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,34.9273775781512,0,58.0524407714467,0
"4030","0",0,0,55,0,13,83801,0,296735,1,1,"Masters","Lawyer",10,0,12960,1,"Minivan",0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,151.70482579278,3.61561030065879,78.6884346023427,0
"4031","0",0,0,52,0,8,183345,0,459009,1,1,"PhD","Doctor",25,0,11750,1,"Minivan",0,0,0,1,1,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,214.599249283088,3.78012152982772,75.2120552680245,0
"4032","1",5377,1,45,2,7,26681,1,166588,0,0,"Bachelors","Professional",10,0,28840,10,"Pickup",0,0,0,0,0,13,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,91.3708219124172,3.40884817514495,113.777873620993,0
"4033","0",0,0,44,0,6,35210,0,140238,0,1,"<High_School","Clerical",16,1,10380,6,"Pickup",0,2116,2,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,103.317300216971,3.34950246983168,71.0341159695148,7.65775527113487
"4034","0",0,0,42,1,10,104560,1,319400,0,0,"Bachelors","Manager",13,1,26070,1,"Pickup",0,0,0,0,0,8.32832309502026,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,167.331979825062,3.64285731551679,108.602798244693,0
"4035","0",0,2,36,2,14,17100,0,128888,1,0,"<High_School","Clerical",21,0,6810,6,"z_SUV",0,3444,3,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,75.0269474189619,3.32079199468571,58.4898918842738,8.14467918344776
"4036","1",3226,0,57,0,16,53739,0,220862,1,1,"Bachelors","Professional",41,1,21740,1,"Van",0,0,0,0,5,8.32832309502026,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,124.600069399342,3.50832923177426,99.879566287992,0
"4037","0",0,0,41,1,13,45685,1,0,0,1,"Bachelors","Clerical",7,0,8830,3,"Minivan",0,2516,2,0,4,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,115.952393484912,0,65.9307299957349,7.83082299513532
"4038","0",0,0,40,0,12,47897,0,0,0,1,"PhD","Lawyer",5,0,16460,7,"Van",0,42734,2,0,3,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,118.406783143728,0,87.8565513933664,10.6627735356001
"4039","1",6281,2,44,2,8,152292,1,0,0,1,"Masters","Manager",42,1,31380,10,"Panel_Truck",0,0,0,0,1,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,197.663258709701,0,118.292444081261,0
"4040","0",0,0,49,0,12,12084,0,0,0,1,"z_High_School","Student",47,0,9640,10,"Pickup",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,64.3308585479584,0,68.6529988671832,0
"4041","0",0,0,37,0,12,156346,0,154867.289723269,1,1,"Masters","",30,0,20830,4,"Van",0,0,0,0,1,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,199.9771806057,3.38357563682182,97.9299997609392,0
"4042","0",0,0,47,0,13,195139,0,472185,1,0,"PhD","Doctor",11,0,29180,13,"Pickup",0,0,0,0,0,15,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,220.608593244833,3.79104939490033,114.394282205721,0
"4043","0",0,0,43,0,7,41949,0,138961,0,0,"z_High_School","z_Blue_Collar",26,1,9990,4,"z_SUV",0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,111.651785941658,3.34637863587763,69.7910432146317,0
"4044","0",0,0,50,0,11,16666,0,184536,1,0,"<High_School","Clerical",18,0,8170,6,"z_SUV",0,7411,2,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,74.1773476449318,3.44461170066906,63.6113141904508,8.91085558740525
"4045","0",0,0,42,0,8,43920,0,114115,1,0,"<High_School","z_Blue_Collar",36,0,1500,3,"z_SUV",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,113.946086233122,3.27981206358007,29.119108217154,0
"4046","0",0,1,43,3,15,61898.0946086055,0,171680,1,1,"z_High_School","z_Blue_Collar",15,0,1500,3,"Minivan",0,0,0,1,0,8.32832309502026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.651765725913,3.4193330960426,29.119108217154,0
"4047","1",1036,0,58,0,13,88490,0,0,0,0,"Bachelors","Manager",52,0,10350,11,"z_SUV",0,2737,2,0,0,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,155.408270899042,0,70.9393984208683,7.91498300584839
"4048","0",0,1,41,2,10,90319,0,276968,1,1,"Bachelors","z_Blue_Collar",5,1,10530,10,"Pickup",0,0,0,0,2,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,156.823141836416,3.59027585726932,71.5055051588046,0
"4049","0",0,0,54,0,12,73138,0,255540,0,1,"Masters","Lawyer",30,0,29310,6,"Minivan",0,16922,1,0,0,8.32832309502026,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,142.828667492297,3.56090843854866,114.628944195052,9.73642892240809
"4050","0",0,0,45,0,11,117583,0,295982,1,1,"Masters","Professional",18,0,20180,1,"Minivan",0,0,0,1,0,12,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,176.263597482793,3.6146733788834,96.5091866723855,0
"4051","0",0,0,48,0,0,0,0,94797,1,0,"Masters","Home_Maker",50,0,7310,10,"z_SUV",0,0,0,0,2,20,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.2183483407439,60.431852959744,0
"4052","0",0,0,35,0,12,43011,0,115957,1,0,"Masters","Lawyer",30,0,5800,1,"z_SUV",0,5642,2,0,7,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,112.895267305734,3.28517334961501,54.3175665376285,8.63817111796914
"4053","0",0,0,46,0,10,24526,0,183982,0,1,"<High_School","z_Blue_Collar",46,0,11190,6,"Pickup",0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,88.0247172461545,3.44355547860898,73.5378062263392,0
"4054","0",0,0,53,0,15,66054,0,250182,1,0,"Bachelors","Manager",47,0,13410,1,"z_SUV",0,8404,2,0,4,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,136.525982658334,3.55322016499539,79.9364149136807,9.03658204584272
"4055","0",0,1,42,1,14,71417,0,282918,1,0,"Bachelors","Professional",26,0,17050,6,"z_SUV",0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,141.32991901297,3.59806810155388,89.2945474770009,0
"4056","1",1833,0,39,3,12,12332,1,98982,0,1,"<High_School","Clerical",20,1,8450,6,"Pickup",0,7262,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,64.9124270617101,3.23256104428732,64.6072034497439,8.89054824560617
"4057","1",2641,0,42,0,13,54729,0,181515,1,0,"Masters","Home_Maker",30,0,23360,1,"z_SUV",0,0,0,0,0,8.32832309502026,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,125.611776617668,3.43881709507271,103.244274903815,0
"4058","1",7799.6458933,0,39,1,12,24609,1,95505,0,0,"<High_School","z_Blue_Collar",68,0,7860,4,"Sports_Car",0,8455,3,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.1565583833487,3.22079188350009,62.4870171259871,9.04263152755007
"4059","0",0,0,46,0,11,30969,0,0,0,0,"<High_School","Clerical",77,0,9200,10,"z_SUV",0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,97.6069498660862,0,67.1902393868438,0
"4060","0",0,0,28,1,5,87052,0,215053,1,0,"Bachelors","Professional",54,0,13200,3,"z_SUV",0,0,0,0,1,8,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,154.284389995504,3.49880421902711,79.3568795528379,0
"4061","1",4388,0,42,1,0,0,0,122520,1,0,"Bachelors","Home_Maker",62,0,14260,4,"z_SUV",0,3460,3,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.30367344731765,82.2335617821415,8.14931284363534
"4062","1",7961,0,51,0,8,80479,0,0,0,1,"Bachelors","z_Blue_Collar",31,1,14650,13,"Minivan",0,575,2,0,4,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.010674004755,0,83.2628256003036,6.35610766069589
"4063","0",0,0,27,3,8,29357,0,177256,1,0,"<High_School","z_Blue_Collar",49,0,7140,1,"z_SUV",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,95.3226859302776,3.43049899442225,59.7798575236868,0
"4064","0",0,0,43,3,15,14815,0,118795,1,0,"z_High_School","Home_Maker",60,0,5800,4,"z_SUV",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70.4078095967399,3.29328573134859,54.3175665376285,0
"4065","0",0,0,47,0,10.4992863630466,126384,0,370023,1,0,"Masters","Lawyer",9,0,6200,4,"z_SUV",0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,181.990869000093,3.6979354793744,56.0134817471988,0
"4066","0",0,0,51,0,13,37040,0,0,0,0,"<High_School","Clerical",25,0,10010,6,"Minivan",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,105.662587897045,0,69.855420251188,0
"4067","0",0,0,50,0,15,57070,0,241758,1,0,"Bachelors","Professional",31,0,7210,6,"z_SUV",0,0,0,0,2,12,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,127.964259406671,3.54082813238912,60.0493287427909,0
"4068","0",0,0,28,1,7,31745,0,140248,1,0,"z_High_School","z_Blue_Collar",20,1,18170,1,"Minivan",0,8380,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.682960935814,3.34952683115413,91.9523052476306,9.03372251809891
"4069","0",0,0,49,0,10,150401,0,452008,1,0,"PhD","Doctor",25,0,27010,4,"Minivan",0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,196.572187519751,3.77419994859527,110.390787959831,0
"4070","0",0,0,33,1,11,86321,1,227138,0,1,"Masters","",17,1,29160,10,"Panel_Truck",0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.709104729479,3.51837040823646,114.358130383487,0
"4071","0",0,0,53,0,10,37965,0,178189,1,0,"Masters","Lawyer",22,0,32390,4,"Minivan",0,0,0,0,1,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106.823511027944,3.43233643785547,120.032664584066,0
"4072","0",0,0,38,0,11,93840,0,233716,1,0,"Masters","Lawyer",31,0,14010,10,"z_SUV",0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,159.502642919211,3.52863080641735,81.565777509291,0
"4073","0",0,0,49,0,13,1201,0,0,0,0,"z_High_School","Home_Maker",13,0,31430,1,"Sports_Car",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1332979934179,0,118.379297839559,0
"4074","0",0,0,36,0,10,14418,0,0,0,1,"<High_School","Clerical",37,0,17120,1,"Van",0,0,0,0,2,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,69.5656623318967,0,89.4633658620775,0
